Stock,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
PBG,6394122.155870981,7518401.998830506,852251.1903402837,901549.6650365771,802217.4397022201,401970.7251556271,4491180.111366769,3297728.6526617184,1492666.1227167351,2024990.6152382998,6595046.710986879,1783020.946966112,-10044912.139851836,-10638339.88575941,-2294608.945718612,772635.7261155342,4565688.181218983,1972015.5922091207,-3092853.170928123,1195777.733771263,1172733.1666423932,-66599.7858961498,849629.9726614513,839872.2996916665,3914692.376594966,-2232158.740961636,-246768.14099029326,1857256.4966676957,-1380184.1317229157,-2740389.7152834814,2744846.442116506,955865.5930978281,5233369.183583371,3875571.0646067257,8629445.731008096,2584331.0856899796,-718652.0047675973,-561345.2245683839,397685.714584405,-118573.20368993527,-2762179.339700865,-2907958.351714549,-3260471.761419433,-854078.983197926,-362368.8576208455,-1245966.5239665273,152889.88451279045,-2441719.7431294927,1272743.438689342,-3358018.676105077,-1721080.605438986,-1325338.3019793355,3513989.505332243,1305469.9085908178,-5954427.433064351,-5882990.177070743,2277133.539857493,18683945.432397354,5285628.1159527935,-825588.6435766598,-4420388.883940884,-173592.0769861159,-790809.681855771,6343866.802553445,3439076.958281221
CNX,4593640.698866724,5355715.20499805,5662130.507980791,7108286.212272362,14825661.186810464,-3619510.238911276,8244996.34076654,-2054675.1547039056,-8752726.406153353,5841723.794445824,9993156.984469293,-4244469.249560583,12436086.747445043,177368.1426996373,-1802455.8100299255,-1284846.8056115247,9683791.20635437,-171132.90912549643,1153803.321483173,-1031149.5921532793,3989969.1145346267,2830387.390367612,3747446.7195766284,-7604288.311360743,-5106180.0068048695,1802964.516833038,3772225.67927092,12770763.314901784,793359.1649081536,-5135903.172126788,803514.2994843514,-5350947.699045766,4813530.628038374,10545078.621179217,2124744.0862376518,7442052.138942792,-2278011.8845079895,-52294.58474406991,-893109.6893526147,-660362.0471394759,-4483354.640553644,2095528.118153001,-1208081.046564603,-3174155.1635130052,-3765964.929973237,-1228264.3109146003,-539477.2347710412,-4119477.3717032843,-2792381.1787988185,-780843.8776772426,-3713029.171044486,236552.93002115528,443223.72748004535,-3872086.720089019,5400715.818377676,3272644.809209877,720181.3026320491,6275328.701878524,4130403.177044323,12579642.458775034,2232946.3358754506,3624992.323927636,789170.3651471093,-6725930.400359334,-596150.5994897628
GS,-29150961.469480082,-91922209.57249051,-36338509.2439828,-112390465.68470024,-77049131.8085754,-4660446.927261973,-25828042.502110664,-56781436.162529156,-33744866.843292184,-11984807.52729573,-98805867.36246124,-33928998.93494232,-35435543.61618269,-98686607.44272494,-60472263.11369807,-16919171.347827747,2085583.5111937528,-70212466.83901876,-41107804.723936796,-107564343.41038255,-37303836.3629439,36959797.7871813,-49004364.41068173,-81355110.88574052,-29724173.98647649,-72089952.15569937,90793045.39049774,67821731.10292019,-41213941.9039776,17034484.166217685,-25608558.569139477,60261371.407774374,143016297.8849689,211144543.0167889,21907750.4309212,-80940020.36201161,-35137213.35228594,381969.77111057774,21260812.203421056,4335306.174401151,25735019.286013402,-102192387.45904373,-4174168.094450235,6389470.206174059,-37008883.568575986,11034769.314210167,26666597.759139854,-20700959.30695929,-75597262.09050283,19432360.450400822,41467564.12372356,10151368.994258108,72734341.49360865,-48913992.913806245,65221490.215485424,-217789.16131690913,55216927.05223092,-5360426.909232585,-10576239.094854893,64372417.37677724,75715781.23526219,-23122185.45005921,47350362.13552468,70571381.80577761,-80947432.01425147
RAI,2467768.3075582,-6283061.624450372,3523710.9825029206,-5307782.396800795,7478580.791512375,-3682232.9593106387,1724404.6882250963,324995.1895206661,687578.1598138101,-1128561.1205742038,-1285387.6833553019,5947311.539893124,3461891.475083785,-3466755.6850165557,-644199.0688885801,-414402.8572197453,3284716.025414704,-2082235.78767663,-1825455.8903746626,-2273581.754237799,1039187.64375219,-491076.5789467995,-1147893.670239068,-1654370.4774080731,-2424128.6806629566,7686368.692300821,7158887.75356714,1076633.410196617,11131072.089512872,8853751.08091291,6863413.614961258,5643225.855479005,855691.4245967403,4806215.68299912,16243287.059180796,-1089072.8634379974,4318138.091930873,2207820.306620071,501610.641606707,4122245.239354593,22861812.72455245,-804067.8774694983,1079840.5227519772,-3187241.9517202037,3227151.610596962,1180034.6312534213,1134737.727352539,1559613.6525097727,-720742.2899498348,3629972.663442737,8554834.864047045,2752056.035002616,4618747.997788563,-2465142.816965497,-5195024.799319422,-11050982.506987372,-183682.70892233588,-44578.229235290055,6486052.697005922,-821536.5651821684,-1849209.1715947723,494280.79275635857,196856.4236645687,-1352217.0882607382,-1275250.8760707413
JNPR,-15470668.748681653,-1293185.824305098,-2772689.42179444,-22605659.89159584,-3889851.138397692,13944361.997900145,19836251.542797543,-1934120.0991587993,19313542.624439295,-26100335.278972164,-14391453.915217467,-2080729.6803730563,-9251776.746284952,3098788.1494537448,-2283963.818712763,12944155.488199392,-22944801.597248714,1512778.7163482788,-6630671.503351574,10709378.149034677,21919104.98851971,-17486004.225224562,25335750.858118895,11202791.904110229,24664287.544539277,-24440478.96809407,13144600.44387721,-7931670.333708858,17541441.873245776,-2359953.7757170727,42803977.75901523,-8243950.640719713,4307589.540144729,6909183.10039387,-6864241.841213241,-27596234.06769215,15768419.16504124,23669472.879281983,-1084539.2748364033,16227762.11009668,-4433082.618178424,-4769616.904684307,-17325539.428037994,4872657.505942724,-12181580.876028437,14815850.02439032,1586788.78509649,-4721711.545548955,-12293149.883430073,2656632.6327488255,-656917.1461130525,-2357032.345499351,32845.476383826084,-6745030.699661369,4736657.226818756,-45898610.377550036,22334025.5457464,8886945.576499132,50641595.738310695,-21591917.711150408,14634613.194679856,18065598.471600737,12061054.470875436,-2077229.6844853954,7519839.009377713
COST,-675273.0204054498,-5840308.821699653,-11496963.334330179,1246370.0355005478,1250425.6023659103,3089857.074531784,-6920907.417974663,395732.8531502557,-19808226.812378842,2467853.2328411867,-2820220.192342972,-203657.91062238472,-5866532.34790246,-2133548.171887478,-4253473.285180656,13619345.972074682,1097924.1216709143,-5803804.361208216,-18856378.774030574,2665155.648415825,-1001738.0148972917,-4501299.51555817,-3482548.8641163283,-3406176.651461133,-21980611.44164375,-14872020.792321105,-8502661.066653306,5620949.584720485,-569574.9703946444,1295291.2106976418,13652621.955331163,-28462576.20030387,8186865.356187112,10327168.852312583,11213169.128968118,-8986122.597811801,21016401.96694991,896669.7246373127,-1052473.021373218,-24191723.323575262,9719887.638574302,-9543805.41076621,-21903269.988473695,15529852.556447957,-15106191.150735393,-3676557.25671006,-37557.01303594332,-3225832.65575804,-9273506.558834828,13021660.231561048,-4029224.910277039,2765506.0316048414,5734450.495215607,10106933.848732606,-3652093.6387864216,-2424489.473984692,-17787914.377556924,12632400.946960704,165645.3977807525,-13777752.154911865,-2035212.7472802887,-141820.44935690315,-916145.1280037474,-12259163.077162303,-12638448.19027796
HCBK,3138717.109534911,7940181.006735912,-7026719.64184647,3525587.778858697,-2826393.1654092628,1864919.0140545017,3154982.730735527,-4148270.2243516617,-1655951.0539899578,7739803.7787752105,444165.66977681936,-4990784.279792191,-5822443.100039027,1170279.0120939503,560067.3666538667,26431953.828468923,-3030940.125857202,2001660.772187012,-2356834.7690061983,-5024187.155701868,-2988922.9911176786,14748021.578346703,-1249936.758748799,-3485945.0130092325,1557144.90511274,2424356.1468606046,3812071.682878361,1978553.8132801345,24937665.15777398,39528366.92549139,1948703.4570163665,-13359185.935680281,993218.5569604554,-4165224.809082912,7949441.21983327,2535168.9298496787,3820061.7066196697,814428.0673192095,-8257324.576241767,3545392.2475934713,7386774.636194264,-1049941.0114789822,10099074.964530142,7666887.618485345,265895.3399576522,-542616.1790760215,4123584.267858744,-8306499.717340957,4784266.284921231,-3676765.705642656,-10959111.680892177,2133363.753784267,-6613301.196080535,4662463.721537295,157194.9674468847,3006215.591566688,-429149.8185506414,-179513.91414930593,217437.67030224396,5419996.874965252,7598365.734779073,3882692.0238495963,6632142.418804902,19213496.620571915,-6086940.772132672
DVN,-220176.94173940807,47948296.2419764,32230951.009150587,32497528.96220041,-11996775.71835704,18557986.72150423,2890172.652040125,17526493.91324196,9735837.745922927,18315540.837846246,6894655.124972728,5192620.448815535,415089.7902149468,-6717355.066111255,5077417.699456777,8315249.13818647,6305697.37399169,-9773889.533676732,-5125264.0104537755,-2893209.985345402,4653290.66773132,-3681615.862997967,-13164426.855862966,-6215310.283736169,-1662172.9269791683,-6709207.794250173,-9054171.273538861,-3789655.5082426714,8260213.112969304,11160871.663180903,21188708.3499329,-5798418.6032677265,-4931075.871904398,4723786.281119126,11151710.430785125,18526415.33610564,-7619845.310790246,8387284.332134196,-14130150.950553553,-4911319.845709354,-7354096.111364458,-6070349.675867728,3178143.058368681,756604.0562352671,-11613335.649282169,7248882.447883925,4121749.42010262,-57467.97140754131,-9978556.27906684,7756460.733027275,5237640.308441114,6035774.479714875,7738040.5081686955,15053659.261017537,5883699.709879019,-2624861.9556990624,-4161994.0809766427,5371918.456721268,6095296.51775167,-2135009.279079714,-989763.1439425902,6888603.302873184,16433751.274711026,19189764.492944226,-962102.1246855382
PTV,-2182421.3040390154,-1264719.9112699127,392315.27651553694,904619.9745876584,588433.0085471824,1738961.6327914337,679725.7176963574,-3489997.7557043456,-1298219.1665270873,2184329.219375515,2494073.888830558,1149454.811843712,298548.00252627366,-1329923.6060413837,-100258.44072019937,-3061772.7475220156,858041.6585670661,-1478534.6875267755,2978777.250755873,-147667.2757445225,-1075848.930218853,-2711206.8848414156,103169.6095925727,-1614101.564983954,-474912.4109872799,-2874507.4577519037,-439450.4975217312,2450619.2548834826,4550458.217726775,5578624.729514009,8137857.31598856,-42813.850087327584,3862014.526085779,8882209.054308701,10230442.373050787,7521966.861428095,-9784002.504359541,2107043.7530231117,1060389.9229404111,5606780.316451261,6438778.224816741,-4030447.702731826,164921.0639209863,1966347.4691100328,-2146149.200476133,-3199015.9075354543,1208280.6726523866,1263263.9028538142,-684863.9926829758,-1200838.0503200989,3878493.2423934136,-3108606.7796343765,1394600.612238252,2636545.2080756705,-9839330.31838086,9291127.494747017,-58362.28103487295,1487260.843730411,2232622.7800040105,-5165834.7402131865,-1997580.406001347,-2490793.282159278,-368629.8953645218,-2468542.52132456,1606346.6468256575
AKAM,-12786672.00132539,2738479.714984288,3453931.1005480425,3227274.1696647257,-5316088.334914818,8265784.816898313,-3675506.0716611263,-1234959.9279025677,1601727.7892696655,1866046.5485639602,-9924604.44969405,-3131680.743526524,-5908431.408947134,-17829708.40757012,17215267.28832001,2409297.501553226,3832778.8459206084,-8648278.576779427,-5965399.705587353,6418465.858939641,14158675.761825614,-1908326.4634496206,-8486070.353092555,-20400015.394213665,1867298.6902331815,-110764341.57235658,1533739.3584562268,7331152.100081626,-13463325.166833548,-2098550.690945207,13870111.601530079,41670.80086695461,5528463.117106152,6004346.232742424,2681934.596253405,9910930.41442341,7169496.661809905,2908759.42694199,-3850476.90975513,-7316046.976040702,10153629.782058889,5646373.288548773,6482662.902982546,3563514.67794153,377368.3877287236,-2560086.26401597,-1547064.866848593,3484700.836404572,3912060.2766471943,11637606.238530071,2903285.4709684784,-6260670.237494557,-4777799.720548862,-804791.5129464237,-856394.4323599922,6277513.42004923,-2879633.439467869,16202909.441616338,-4288731.0389558645,4280983.586491494,3510291.3051600587,4432593.37570609,5017003.057021429,-1181108.157316954,-7131388.49305913
A,-3323947.4398079785,-539879.768201861,-1883430.4008076836,-5703531.319668322,-5570772.213353403,49585.01468187402,695451.3036244612,-5823875.836565384,-3155269.272960884,6411146.83985206,-2687428.2881194116,7340829.629522574,-3471105.528702724,-5074290.206279544,-1193377.866784364,17122885.759288665,-2946093.00442502,-5202592.295638497,-24535100.2041028,-4804338.313259609,921923.1012825628,-23698347.541017085,-6950984.008544135,-6254979.29220362,-9507686.64938,-10501408.309079226,-8106779.856637557,-5754392.969382581,-1122971.3100510964,-19580257.63917494,-10420370.646222854,-1393382.7495874313,-3821039.245570807,-11207523.026003543,-5091278.271867557,-12100341.709753936,-2629357.2754786904,-3344398.7256772052,-12816244.701004587,-6461568.267643288,581675.6530389724,17507109.69537397,10388178.823104136,-3028272.2324109427,-6731337.62613333,4278723.503621419,-197847.10669202695,5647930.86127772,2398193.957420462,-6327434.3968795845,-4657878.695541475,1772661.1501848071,-621825.3018389393,-10797634.42274868,-4584463.373921654,1403478.1489780934,2247501.7585883127,-5754364.322577318,-7306261.864428784,-3489066.9109063055,-6942698.105164563,-3610724.1504499796,-3250875.1842729705,-4309042.593670395,-7984272.662590607
UPS,43563373.2010898,19345748.33792928,-1386448.7043598192,22805562.25518853,14201718.202461349,22200487.351699296,191300.83478396598,13064099.795300752,-6199745.350501666,5623562.9251646325,8173965.338451845,-7914943.634270227,14881123.011327114,5874997.008048912,-637680.0797115403,-5696392.682627863,33597105.21556999,-12343821.810623497,-16884902.408196703,-20777930.997049198,-7407017.827633686,-86044509.99986571,-14411872.398214035,23627380.18440878,9837970.3273983,-6607159.084934876,14213299.510250175,4561562.137476094,13727236.830224287,13150692.563773932,13655980.589130724,2232546.601936486,8389086.571390247,28752569.809698198,-10001042.585987685,-26654881.537827075,-45568369.78888116,11928953.411963783,-14668764.153163131,7317333.660823034,-7445701.672813989,-49642076.759813674,-9815892.045046553,-4083500.2379397005,15929469.0333537,5100229.0779121695,-3413359.619431682,-14675393.437965002,-21661732.40523753,-12492161.691367943,-14716364.790468598,-15102507.158898873,-9690656.052139683,-28742997.74120635,-5767686.690085371,3507242.563193903,-11395879.413512712,-1271767.4960934666,6715915.974241696,9597122.493397756,1395910.5824151419,7450611.67065338,2521637.821580729,1409418.203453882,12052163.22392454
EXPD,-1782639.9438088194,4508443.5016587125,111715.15826124088,-539153.6084443873,551976.7813612475,3316681.436869281,2418479.3441070844,-3980540.4253377602,485554.49182052905,1516969.7573130787,1407839.804902055,-100898.56677823047,-147291.77808788297,6169351.241797395,6388732.839498388,-367861.06171735266,753656.0190068099,16322753.300660001,-11685507.411768219,5120188.705956866,1882391.5694638048,-83239.05351265467,1713968.8373778323,-243198.06257773514,-2648982.9156386913,-6491024.556829023,-2083904.9791159588,4152616.7956876396,-11301550.91371134,-1468161.8135751323,830525.7238245563,-1080511.905525346,13942.750420457374,2842714.584029979,-10319941.64684416,-5835035.964013341,-844567.295467114,4167986.297283673,2279152.571920421,-1896357.8533770796,-3211553.4097523186,-1811783.9622549803,-1448156.5810666964,-1773337.630762205,-6059556.584989897,-595648.5592198452,-62204.727440967115,952431.0068975106,465992.10617675114,-926374.1657364604,-552539.5714877635,1832525.1793916575,-1765202.738351239,318791.0250840246,2027632.4108103835,-10947524.843199082,1561825.010418125,-3101337.3235518853,-82900.88001443233,-3719000.7119233883,-3377682.0171212587,-1414883.455017702,2488566.416741051,-185313.36926428182,438069.73921164405
MET,-57469629.15342625,29380762.458537582,9740221.78864515,26938641.42979276,20196383.314377863,9259003.31554531,5781910.603689924,2206986.0805085357,14260614.577548338,2540986.764048912,6434989.223650377,-5868885.684758409,-4643060.383589438,3775448.1110718385,-16411904.867469398,12061968.75912743,5743591.7107545575,9592573.858637111,-30382273.954138797,-21659703.943353463,-5338099.346006467,18592531.461303502,8934746.01878139,10457923.298670918,3303000.3382927463,-27761570.93313459,-4368739.482619771,-908930.8110589031,-7833215.445968955,-34758561.99270091,22851.601280256335,9006245.33836286,8260396.508189222,7571869.935890834,11367794.430903465,37794.65980802694,-5513412.797038606,-18028620.512412593,-14526583.10736635,-159531.3077561125,-18107903.078464996,47086929.77265064,-6947034.575297473,3229385.200978739,10785898.608925102,-21240816.22683942,-19958280.936991397,2211188.309962023,-7570589.476866999,12399544.384391287,-10766878.456441633,9857718.75092485,23224081.523977086,15374471.30902398,425137.87474986224,6516244.868524129,10365680.641496276,-2129740.005935027,49217570.8813308,5204137.255162112,-4717123.594365907,-4379866.035265533,4643343.126901685,-9491466.16429901,-5526272.2002569
JNS,16383740.119864315,5349868.228839058,14770263.444833128,7964903.23233609,3836197.0277263853,18724887.01227752,1745699.71882122,2146597.4778061863,9703397.483086502,8004746.800543182,2088168.1942772793,2827442.989830181,-424807.122870449,9216793.61285668,-517122.3998067519,-2357516.4622997153,2268414.011589754,10682812.84917939,1052715.0806377055,491246.89452940226,3978556.391047448,779156.9121586576,-408017.33242377895,-8712454.250997728,678573.4796611301,-5627995.528719349,-8555227.0065525,-7814067.9613940315,-13624388.274702845,-8930514.62784235,-2638617.6666218387,-6627102.023555599,3566476.9860786195,-7392515.751328042,-5129279.324098102,-17008513.910591472,4810954.665959234,-278068.30943427916,3025710.688325589,-1495396.7169357596,-4390033.587093018,-3795691.4756823382,-6847462.663589253,-9772600.378340103,5143972.845495869,-9863491.766516417,-3597765.905674775,-249264.66943209086,-1307563.1036658776,2512151.022361758,-3894994.181842009,3975933.371464415,2686101.4329153737,879751.1247582466,-502032.4390739937,-20859132.24361708,4607597.029438766,-1394222.3836989175,-706390.6413572922,2712575.639152012,-2524902.35598935,-1934042.349421839,-2864418.980720043,4921190.420854174,2341283.816285562
ISRG,-5597613.104894302,2983667.12653594,-2959766.668989803,-635585.584487755,-5471724.28264103,7741857.608546416,736938.5490664449,273823.91166764003,1635548.1093455392,200643.9314451993,5406043.835004899,8437446.935381178,2776824.6484467927,-7607161.605305898,-2134205.310924498,-233045.7973814157,1856247.5403404953,-1347288.8247082755,8226156.273306507,-33642383.097518146,-843353.5813265637,11143066.14800366,1839316.4724547046,-1302258.1175224246,-24245350.602521837,-10651189.749214342,755390.1496721209,19205731.850529157,-32372595.986593142,-17057356.964303415,-4982981.679682782,1038547.5081685438,-1776881.5518127035,-1467353.5059657171,116843.00165634844,-9005102.418638729,-29077906.277983587,373837.57849089644,-3951829.292512453,-1245445.4738224011,4029463.79675468,1023118.5532700315,-1990665.8020153143,5221417.284617989,4715516.440455078,-7473322.603442344,4662877.100384163,1241256.8887528311,-2500273.016352722,15699956.30620324,4292009.841058675,7662272.2690862,1198648.288318052,-8542048.090719014,1274498.454332904,-20712833.084059242,775428.0192201101,-7119391.4614099525,-1341948.8489345352,-2713226.822693639,-5823936.254772424,4625203.987715813,7591290.356530237,12264577.680767685,-8458958.750764053
DNB,1607524.9793533168,6840827.051116106,-493305.8375408372,-1496364.85348493,5358169.068192179,6834422.240249556,902409.5600374878,-1599185.7323288228,3370994.1235150015,1437797.00741615,1307317.952336149,-1539709.2982261411,-1364848.3711892075,-770812.3778815912,-1337752.79177803,-1881196.6423803759,2999328.303675498,-13994451.92626132,723811.7163781275,495463.73569134023,-3166062.6734525007,1954500.8509457307,2357059.469700464,1453016.5496077167,869082.890017287,-1464874.5159507908,196032.81775588196,-1684025.1997933737,-5623324.167891665,821434.2077590348,2567132.005556773,-1309070.0692914529,2573039.5210266113,-6607108.132311439,1008507.0655996245,-5889298.508031483,-4105723.738162189,-3730227.5780131384,-3063686.674611542,-1196802.2378043719,1800188.099389374,2713705.5038790605,3823565.173562542,-1895494.8547323337,-1568766.9365791415,-3000005.467148888,-568768.1145124878,-670447.5596384929,115152.54648852149,1888192.8352887325,-106081.39458549688,-1972019.8489040125,-487141.24059373105,146342.0664651053,-3220105.393250507,-2566653.419760751,-238711.51989147486,-545746.9024192154,-313144.1694323999,522245.850571641,-567617.428392328,2111200.304646329,-3647689.1666092854,-530248.4509391628,9762978.83757395
COH,1190407.9890850123,1787400.0456045847,-9078844.176803874,2898662.4077767893,8578240.600520302,13727998.531738305,8910805.875248875,25648428.970416866,1148453.6300080176,6500286.441746366,-5235635.462457122,8214447.194479188,22734060.280009955,4753343.862594988,-16690576.986023879,15908410.885050135,9752692.199365629,-11120671.758725645,4210762.585529208,11123786.446334861,6934864.531467546,-24778122.445242263,8531172.99345883,-1231213.2781855378,-4828794.955135619,3476190.7358482922,-2323504.2809445295,1039415.9765043792,-14460549.213701878,33593087.36439151,-1777099.2390740477,-7057683.642898144,13462764.815727722,-7828859.640500797,-15509177.305817084,-3633971.115576765,-28998708.752184615,16405576.975496767,-3174171.108057018,-2248126.4158843593,8676592.924880458,388682.10564390407,-188914.80693236305,-6043298.72388763,-3607161.8000761955,-3960598.07740216,2081440.97970695,-24304777.906168416,15459731.095284741,-2039825.597686035,14205391.704541676,25338404.394979745,1424775.0770195047,16282957.453621633,-9543260.104421297,2889966.402128646,7531828.999903929,10995921.881677989,-13287046.438109273,-9721448.16444632,-8334425.754788086,-382180.2039599844,-10183677.943481587,25204996.866464082,54358.32764870691
MON,-4725832.430536308,18854697.110460408,-31690934.0632784,15152236.380997218,-18200744.30440729,16608518.441026874,38099329.45125176,-6328771.269048945,16471670.479349842,13363816.939432971,-3450306.066651097,2276511.1300612204,-1718657.9494132309,2506138.464280736,-3725371.876314809,17529353.160044692,3278133.8245481947,1821790.6031773195,-5170055.202921713,2525149.0074239243,15850830.330917763,-526231.1276583062,6257811.910433092,-5946610.1031290805,1107815.7727964588,-10275541.629451718,-7863195.396539649,147867.11098285593,-8469734.69045543,-5366459.2309636,4764774.21820452,-2397975.9432826857,-4287689.612120804,2456966.8349958616,11569171.253160078,-5559209.273034731,763714.8295477518,2601266.364859838,2016084.3231025846,-15265965.6767475,-21882287.60977158,34625812.90697097,6729869.483545033,7959863.590777119,16569151.75318528,13522276.055629296,14808258.663300376,-1016433.1809880043,-757965.9418328546,6691795.003027127,24924573.453226984,15401498.771713287,14874445.690790812,-904165.8740717636,7023528.162312745,-7882457.324485853,7775961.93825626,17384093.71097264,8434967.239848455,10293687.184217619,8548366.029364662,25883602.726024657,-7468386.389954176,14493171.168710612,-5002355.99377882
AET,1698486.7465927838,-11208435.622915259,20524915.026898783,8214783.229809098,-5898415.75050791,5718415.290536315,-6961439.137004405,4567118.325214575,11298399.639467899,1058019.09246587,21872498.446096122,-299922.98673233745,-1478626.1008117103,-1753543.0776183538,1121898.0211882987,10433504.884477124,2369589.9746151958,2858713.9130062284,6106086.600311333,30183616.62800106,3385596.306933232,21217265.28280406,9226512.68850825,-4022595.5192636955,7087517.421496259,2588591.3937860727,6457566.980105805,1797084.9444339965,107288.08291924035,1588947.3644042404,16073679.093301518,-6176198.872810748,-2078387.2046942136,-5897617.442619591,6093199.668961798,-5846274.0151597895,-6874507.171445703,-20553778.113517653,-2863688.3461352824,-2402623.3513201224,18832723.481688444,-2614527.493579175,-8288039.342875098,-9327731.46119933,-1145451.8081418981,-14044651.682204898,-739376.6286145233,3205184.014713181,-6027345.546217975,-10968632.424226215,-9649636.098176029,-12476166.591974871,-14891980.35399513,4810353.375635923,-11371056.236601353,-3592328.9424359775,-10086786.192681413,-6757628.910270772,-8567611.80366743,1643077.160926623,-2525167.9430954,-3218946.5216638786,19383914.13039165,-2785035.71729798,-9943878.375688551
FLR,-7042074.905485429,-320619.1723704045,-6146384.764416864,-7381806.31294399,12719213.927748503,21051350.914089307,-3315021.1767983288,15423257.286537739,6235889.215448669,4806784.07656798,1596840.0936658445,938973.13850167,12500816.618516842,13829819.23662979,114610.89642576883,2789862.5594083993,4853628.382026981,-830794.0031212268,-2964908.462863114,3160441.765659827,1146562.893824918,4934983.865844991,-1704757.7821047178,-830777.3429887481,-12361887.689648109,649539.7687299468,3358535.687931235,-1823777.1734490837,-5961723.650627813,-5108788.5296380995,104875938.45651233,-4583392.611884648,-21137070.10591895,-30657671.726734422,1244765.9183207059,1986061.3984546568,-3370632.017824982,-14769768.040608618,-17124758.458874587,2368564.7503198623,-16479182.47184601,-20136189.403148577,5750178.4772872925,11362128.220375849,2681469.4519236363,-4699183.600892883,-3807155.3932384285,5320446.563118922,29317713.901186284,585104.6926988477,22586695.30641871,6631291.970611231,-297642.1097656451,4370149.275251933,11160702.211811941,-288381.83017027256,9828616.63723913,-9226654.439473119,-7218937.298716059,6820282.7828594865,1589988.1599891984,-983993.8263749799,3432441.1105295485,-13929756.388027117,694410.6358709882
BTU,34533075.62267999,15644784.941335913,17058354.346037365,6739254.313653024,7431023.298314247,18710440.95549886,43506026.64403291,23992843.08959662,18167644.647876926,1184867.3314017826,14626749.811439075,20519871.577202395,1230062.0690127981,-403336.62276112457,-446313.8748865213,-2614095.033516531,6736049.77426453,-11070773.722818779,2273778.305022987,6527549.41655863,16282824.357777964,-1732515.354878336,-1429498.6880336741,-11170273.599291855,-3874461.415271432,11594960.024469359,10601038.901548998,-14089064.674270628,5140871.829231977,-943637.6549025284,8643343.280890618,-5412651.423172525,2852167.295081243,2037742.4232629742,6934225.797260376,218795.4838053062,15656351.180580195,-4202684.710378196,-3735553.537189446,-1564075.5885585987,-12685740.066577079,-21000102.75965893,3446015.907297844,3273064.443010268,2633670.642392233,6738270.070569075,-255196.00342510932,4946132.55148241,-4045062.964795077,-249792.15168199682,-1489004.5246289328,2314973.9043891844,2110614.646856028,-3780537.245191075,8153359.982745182,4320153.430550187,6547601.29329094,25943368.393349044,15405410.243181989,1381763.5394789628,8267321.211309157,9473.561171241563,2106718.0024637654,3340066.863721818,680851.6939633648
FIS,4168078.3659492047,-1069469.6015503097,553442.5593195735,3111731.9873170266,-2002457.5927280437,6766539.057597118,3009803.904147101,2441057.924842943,1209807.3397968381,-421497.40795853117,15943388.977888344,397644.6504182421,-875851.0655129007,1860108.5253342674,2716198.144791705,1545841.998910432,-1782308.8067822142,5162576.028774418,-4500891.561400984,-3673337.5160872624,-4047094.6431442113,204340.7288366069,931955.7087347131,-704003.9946540792,-4809281.691061364,-7477610.765141693,-5172745.26873594,5297784.341522479,-9648068.240413293,-6438809.151629169,-4780516.469731381,-6987058.099335717,-3198128.9400256053,-20564208.34593805,387999.3696827308,-12841634.94935219,1098203.3661513606,1092584.7089808707,737729.7013577032,-13425941.680835132,1661665.6607615438,-14068324.919470403,-1203740.6428341304,-10437280.928451102,-5419545.328627836,1083912.2076454407,-8220457.503837206,572184.5381988538,-586941.0408169616,407756.09943987464,-1515087.9115895254,2125513.1465335228,-1659213.6699513546,-2430103.2182028964,-1105376.8210608095,-10475563.161658404,-2927404.032782669,2342612.315369998,-3201242.555850464,447632.8193829045,3286202.0048387945,-1408920.4214359608,-4914627.840752915,14486380.084452432,4189538.7174747894
KFT,40970970.77004325,108122688.00670782,23844064.932890918,16142395.77687206,56485842.69998111,48866211.14563789,42354898.3235712,12254391.385375565,36333346.90859969,74617843.05114165,15613541.86958622,19187912.232063238,42246721.063439116,26284224.234278724,28741942.66118281,1142782.1625247302,6295457.462587886,26824710.83983445,-11463220.279801643,932731.46777587,4164289.667022223,67973520.5330333,-17515943.669635326,-30728594.641373634,-52594481.294254966,-22638689.42785839,-36462786.82735966,-34664839.29604478,-66751902.44098336,-43015161.22158249,-13661283.297813037,-5284834.185055184,-18541835.977610707,-17958280.91346905,-25720170.916980226,-27376760.243866887,-19853988.58482196,-25913233.50473157,-39578356.19339081,-22651439.03265529,1811201.888081207,-22324793.039769884,2983705.5419181404,-4937560.134239511,15093231.499265332,1889969.3517755494,7080442.731611607,-1817779.8230077482,-6573054.819518584,-9497957.769330256,-16955780.97559679,-8395908.177325968,-5154909.9038011115,-1671134.898015091,17401536.362389684,-9697986.642586457,5866586.813993083,-6429847.727627423,-1082089.689862975,16951692.554429937,12743985.310640965,1561690.4000194794,-3844392.180888093,-15516952.39443518,11341609.991012266
